gene_id,gene_name,mcf7_sicbx2_1,mcf7_sicbx2_2,mcf7_sicbx2_3,mcf7_siscr_1,mcf7_siscr_2,mcf7_siscr_3
ENSG00000184343.11,SRPK3,5.270588,8.766624,13.16733817,1.299089,2.7693307,2.884027558
ENSG00000184349.13,EFNA5,8.315186,7.83185,4.650031,1.986997,1.964097,1.720402
ENSG00000184381.18,PLA2G6,11.576885,10.719728,14.348518,4.1502738,4.994855909,6.127967477
ENSG00000184384.14,MAML2,0.499247,0.638059,0.580458,0.0723958,0.0829129,0.14412
ENSG00000184432.10,COPB2,266.241161,269.4517676,257.634236,143.554592,132.09321,143.187661
ENSG00000184436.11,THAP7,36.061204,37.90602,44.865738,21.502972,24.001832,22.096943
ENSG00000184508.11,HDDC3,36.59388,37.385581,36.910742,17.7669605,20.582601,19.257149
ENSG00000184564.10,SLITRK6,80.470753,85.7312,38.192062,21.35007,13.674667,13.83459
ENSG00000184613.10,NELL2,7.960541444,7.396557,6.5094065,0.158792,0.2256311,0.4102559
ENSG00000184619.5,KRBA2,1.2360147,1.703653,1.298747,0.3919012,0.1876941,0.3506201
ENSG00000184669.9,OR7E14P,6.520427,8.208797,5.989406,2.2076901,2.875611,1.6918752
ENSG00000184678.10,HIST2H2BE,168.51,195.04,178.818,32.0357,29.6561,37.1753
ENSG00000184792.16,OSBP2,5.874800851,5.5906131,5.9579352,2.7040865,3.234307529,2.704493809
ENSG00000184845.4,DRD1,0.193197,0.442404,0.561567,0,0.0954001,0.0843579
ENSG00000184867.14,ARMCX2,15.267777,12.612465,23.2732137,7.128448,4.992285602,9.71417
ENSG00000184887.13,BTBD6,52.64799,55.02225,53.554677,16.973294,16.138928,15.03997937
ENSG00000184898.7,RBM43,6.0462,7.336627,9.42225,2.65551,3.481687,4.158212
ENSG00000184903.9,IMMP2L,16.304997,21.1427093,23.321473,6.640934,7.339809,14.9722423
ENSG00000184923.12,NUTM2A,0.621249,0.385122,0.383414,0,0.0291425,0
ENSG00000184924.5,PTRHD1,42.0706572,49.393149,33.116934,19.331014,19.692393,18.656374
ENSG00000184939.16,ZFP90,15.476021,15.866941,17.224213,5.699647,5.697632367,8.3709229
ENSG00000184984.9,CHRM5,0.7306752,0.732208,0.4140771,0.2315485,0.2144885,0.1960669
ENSG00000185010.15,F8,3.367897,2.3623852,1.620161,1.1247475,1.230088,0.869564
ENSG00000185015.8,CA13,2.461066,1.40035,1.1766,0.2806572,0.3882104,0.403476
ENSG00000185024.17,BRF1,43.8288824,51.4999921,57.6863122,28.9483854,31.08202654,26.5980871
ENSG00000185046.18,ANKS1B,5.6620492,4.8727723,4.0739301,0.8962635,1.174743,2.5227419
ENSG00000185052.11,SLC24A3,26.8084,25.7882,14.3058,6.5298,6.46067,4.2584
ENSG00000185100.10,ADSSL1,17.2092335,19.5866798,24.242404,8.377428,8.104766,10.0268716
ENSG00000185189.18,NRBP2,31.942553,29.910121,35.805179,12.420934,11.959351,14.659903
ENSG00000185250.15,PPIL6,3.099272,6.364836,6.663132,0.99769,0.9608071,1.6513404
ENSG00000185261.14,KIAA0825,1.6084,1.859891,1.55149,0.729871,0.5093643,0.8020223
ENSG00000185267.10,CDNF,1.865724,1.315865,0.617833,0.3726165,0.259898,0.306817
ENSG00000185345.21,PRKN,0.360634,0.2069763,1.2141109,0.0427828,0.1584211,0.05559684
ENSG00000185352.8,HS6ST3,14.79841,15.5965,6.4442,0.821449011,1.08587,0.889036
ENSG00000185386.15,MAPK11,9.415273,9.862294,13.92444,4.705056,4.698041,5.865754
ENSG00000185437.13,SH3BGR,14.783546,14.785492,21.22673,3.552739,3.545014,5.3919081
ENSG00000185453.13,ZSWIM9,4.42996,5.286157,6.470986,1.35142,1.998917,2.24022
ENSG00000185482.8,STAC3,4.538754,6.799262,3.695103,1.055695,1.5662,1.7255658
ENSG00000185522.9,LMNTD2,4.6177083,8.74478,6.788670004,1.370713,2.10273,2.51089
ENSG00000185532.17,PRKG1,2.042824184,1.8702984,1.61291762,0.1864213,0.1965333,0.45792491
ENSG00000185561.10,TLCD2,2.40364,2.42027,2.86279,0.767885,0.584244,0.915098
ENSG00000185619.18,PCGF3,104.311031,113.24219,151.20619,65.659004,64.626606,64.21468932
ENSG00000185621.11,LMLN,15.367888,16.419171,11.138199,2.004184001,3.356446,3.390824
ENSG00000185624.15,P4HB,597.587846,620.919419,763.070895,287.17239,238.741574,275.229149
ENSG00000185669.6,SNAI3,2.2376,2.97782,3.68705,0.623148,0.756973,0.767369
ENSG00000185753.13,CXorf38,22.68605,24.335952,21.795343,11.831421,12.078202,13.887707
ENSG00000185808.13,PIGP,57.58852,55.599436,38.444975,16.420667,13.888455,16.269429
ENSG00000185813.10,PCYT2,51.0144,49.6342095,56.802639,25.68982,29.991423,21.571835
ENSG00000185829.17,ARL17A,4.624179,6.12202,8.2846131,3.578978,3.1712431,2.65413
ENSG00000185963.14,BICD2,10.75449,9.10288,11.94796,6.59754,5.19654,6.00025
ENSG00000185989.11,RASA3,3.946503,4.407576,5.522837,1.660424,1.61628,1.954035
ENSG00000186212.3,SOWAHB,8.21433,11.4581,7.57939,4.28809,3.90341,3.9076
ENSG00000186272.12,ZNF17,5.573674,5.8796984,5.529898,1.912287,2.436761,1.8903996
ENSG00000186376.15,ZNF75D,8.904568,7.775967,9.4169494,5.58162,4.354739,4.9081072
ENSG00000186399.10,GOLGA8R,0.1691828,0.1725,0.2251686,0.0149507,0.0294703,0.0433759
ENSG00000186409.16,CCDC30,3.3909363,3.0993475,3.1366003,0.9490364,0.6353265,0.6799842
ENSG00000186439.13,TRDN,1.609149,1.559525,1.822844,0.1757072,0,0.0485458
ENSG00000186474.15,KLK12,2.035466,3.617584,3.897119,0.343514,0.2870375,0
ENSG00000186496.12,ZNF396,3.7069266,5.304959,5.564043,1.5325683,1.2929913,1.8053276
ENSG00000186577.14,SMIM29,49.557849,46.19496,70.332384,27.19299,29.432439,33.38743801
ENSG00000186591.12,UBE2H,140.604834,175.605776,226.912919,84.702808,82.742289,104.898586
ENSG00000186665.9,C17orf58,62.81828,65.6082,46.74661,33.4167,32.86609,30.46633
ENSG00000186666.6,BCDIN3D,7.055575,8.084935,8.414267,4.357612,3.329291,4.681678
ENSG00000186812.13,ZNF397,17.29014711,16.2841588,17.76845,7.55005,5.7219,10.2993686
ENSG00000186814.14,ZSCAN30,3.867153033,4.310535,5.907543,1.8336815,1.398948,2.345757
ENSG00000186815.12,TPCN1,20.371602,24.578575,29.229373,11.031635,10.030252,17.126466
ENSG00000186866.16,POFUT2,48.555948,67.16777942,81.92015,20.918974,18.179133,22.2326846
ENSG00000186973.11,FAM183A,4.207324,1.625197,1.984537,0,0.502834,0.305442
ENSG00000186976.15,EFCAB6,2.856034,2.540623001,3.155119,0.184089,0.6730478,0.5168151
ENSG00000187024.14,PTRH1,33.789916,27.1143128,41.724075,13.42884,17.342918,17.4368707
ENSG00000187068.3,C3orf70,0.999069,0.99247,0.276614,0.321703,0.231693,0.138291
ENSG00000187164.20,SHTN1,56.3019312,52.4072174,41.4982838,21.86893,17.7972368,20.7633154
ENSG00000187186.14,AL162231.1,15.67085,19.927123,21.015383,4.870093,6.078954,5.773191
ENSG00000187189.10,TSPYL4,31.4283,32.1177,30.7267,15.4389,14.5407,16.3549
ENSG00000187239.17,FNBP1,32.938097,33.452891,29.177337,16.982164,12.6553715,16.130163
ENSG00000187240.15,DYNC2H1,9.77574,7.3102906,7.1323936,4.5718845,2.0292291,2.426834503
ENSG00000187527.10,ATP13A5,0.567701,0.186474,0.3282566,0,0,0.117731
ENSG00000187535.14,IFT140,23.227418,29.867381,34.714568,6.661039,8.768344,9.926787
ENSG00000187566.5,NHLRC1,2.11801,2.78877,2.40498,0.822084,1.42871,1.19863
ENSG00000187583.10,PLEKHN1,10.487007,13.755758,10.726555,4.69963,5.950573,4.874881
ENSG00000187609.16,EXD3,25.3312512,30.131891,30.755179,13.7975489,16.175161,15.5870015
ENSG00000187624.9,C17orf97,6.948842,7.1500831,8.108475,0.7214201,0.518755,0.5479047
ENSG00000187642.9,PERM1,3.75159,5.5354565,5.8946768,1.647522,2.3279398,1.5407741
ENSG00000187664.9,HAPLN4,0.16853,0.22582,0.162785,0,0.0398162,0.034629
ENSG00000187742.14,SECISBP2,82.625246,89.08606,61.799301,43.678449,36.200236,42.3769398
ENSG00000187792.5,ZNF70,1.13132,0.952844,1.35716,0.658284,0.544505,0.688868
ENSG00000187796.14,CARD9,4.181711,5.0519908,4.377347,1.1145663,2.2727426,2.008891
ENSG00000187837.3,HIST1H1C,116.141,132.355,186.07,31.7164,39.5452,49.6205
ENSG00000187838.17,PLSCR3,25.287315,28.068665,29.16219533,10.3310093,10.369213,10.766441
ENSG00000187860.10,CCDC157,11.210721,15.3044537,15.22214,2.237369,1.2889067,1.513446
ENSG00000187954.12,CYHR1,119.445436,124.901549,156.245162,47.758201,54.79387,62.07225
ENSG00000187957.8,DNER,1.58819,1.2313,2.406688,0.321477,0.293474,0.601893
ENSG00000188001.10,TPRG1,2.9776486,2.1522979,3.9561468,1.137215,1.10447482,1.19456901
ENSG00000188010.14,MORN2,107.357185,98.435175,107.004491,29.620436,30.310146,35.727899
ENSG00000188026.13,RILPL1,14.005749,13.440201,16.0675,6.783278,7.2402506,8.794025
ENSG00000188051.7,TMEM221,0.679321,0.671203,1.684771,0.18932,0.27104,0.340303
ENSG00000188064.10,WNT7B,16.8789717,19.789964,19.0701195,9.53615,10.0379728,10.47069757
ENSG00000188070.9,C11orf95,12.23782,14.22601,18.49696,4.844452,4.59003,6.91265
ENSG00000188153.13,COL4A5,57.9104871,57.878939,42.7407075,4.325607,5.3486289,6.7313343
ENSG00000188157.15,AGRN,274.542212,285.9960902,424.3029175,80.501702,81.293604,90.2495162
ENSG00000188158.15,NHS,4.233571,5.466692,3.133078,2.020383,1.519942,2.136044
ENSG00000188177.14,ZC3H6,6.9235875,6.20952586,6.004132811,1.99826,1.968215006,3.067623269
ENSG00000188186.10,LAMTOR4,267.776193,272.66772,329.50331,115.94865,127.988458,118.047096
ENSG00000188191.15,PRKAR1B,56.573566,64.92399883,55.647767,32.955508,41.281633,26.31066
ENSG00000188211.8,NCR3LG1,2.72373,2.37248,2.63257,1.27501,0.829692,1.2898892
ENSG00000188227.13,ZNF793,4.404291,5.145508,5.235946,2.103420449,1.330660302,2.5616761
ENSG00000188266.14,HYKK,7.617402448,7.123534031,7.752992,3.300915,3.949987,4.796404588
ENSG00000188290.10,HES4,164.73764,187.86358,292.6456,62.15876,69.75703,94.36824
ENSG00000188316.14,ENO4,2.28949,2.1320497,1.603556,0.2783425,0.1555256,0.0935945
ENSG00000188322.5,SBK1,21.4234,28.014,38.5113,6.69941,8.15315,10.8164
ENSG00000188385.11,JAKMIP3,1.134873,0.969533,1.810449,0.52947,0.420587,0.686221
ENSG00000188419.14,CHM,18.508777,17.888982,16.647084,10.809973,8.371579,10.4537628
ENSG00000188452.14,CERKL,5.5028976,6.922041,3.91197,2.400955,1.9553773,1.842875
ENSG00000188523.8,CFAP77,0.311499,0.383969,0.3371944,0,0.06254107,0
ENSG00000188559.15,RALGAPA2,8.669347,9.281661,12.583534,4.830716,3.272993,6.466691
ENSG00000188613.7,NANOS1,8.96552,9.39922,5.37526,2.325974,3.35401,3.78575
ENSG00000188659.9,SAXO2,6.5301811,8.035343,7.2782373,1.8922611,0.4563216,0.4126982
ENSG00000188738.15,FSIP2,2.3120624,2.4814717,1.843758965,0.62621529,0.7068648,0.606107689
ENSG00000188747.8,NOXA1,33.86168,37.84707,52.35807,16.6341,20.06283,26.79594
ENSG00000188786.10,MTF1,6.07355,5.93051,6.135934,3.01528,3.132998,3.533897
ENSG00000188833.9,ENTPD8,15.485162,13.510384,24.21445314,2.63818,2.631173,3.146106
ENSG00000188878.19,FBF1,5.398911,3.957555,7.991298,2.905647,2.303868509,2.7603999
ENSG00000188917.15,TRMT2B,16.666712,18.25952,16.624229,9.980545,10.513236,8.96626
ENSG00000188938.17,FAM120AOS,166.654081,173.754086,120.1257724,89.1327713,87.613341,83.727164
ENSG00000188986.7,NELFB,56.777,67.8701,66.5861,27.2324056,28.00639,27.96984
ENSG00000189042.13,ZNF567,11.40475,9.714260014,13.1476481,5.36817,3.812494,5.8725166
ENSG00000189139.5,FSCB,0.416464,0.869755,0.279328,0,0,0
ENSG00000189144.13,ZNF573,8.2704705,7.84014,16.68820739,6.8106246,2.932484,2.9596243
ENSG00000189180.15,ZNF33A,19.801407,18.95969,19.103021,8.481929,6.941419,12.383136
ENSG00000189266.13,PNRC2,137.826179,159.15996,146.59365,60.014634,55.73195,59.548548
ENSG00000189283.10,FHIT,1.04774,1.6979886,1.5354508,0.3430359,0.20734814,0.6030005
ENSG00000189377.8,CXCL17,1.604549,1.6453944,5.22395,0.368062,0.131748,0.58975446
ENSG00000196116.8,TDRD7,21.497178,23.258225,35.57209,13.3797856,11.8969,19.066909
ENSG00000196118.12,CCDC189,42.009326,46.548009,47.031573,4.214003,6.15761791,3.029203
ENSG00000196119.7,OR8A1,0.5365787,1.1074107,0.503897738,0.1669732,0.04524839,0.110407
ENSG00000196123.13,KIAA0895L,18.394153,23.862939,24.107885,8.548845,9.801054,13.079805
ENSG00000196150.13,ZNF250,17.479248,18.2196749,30.33234,10.377189,9.551144,15.048533
ENSG00000196172.9,ZNF681,3.640534,2.87979,2.880696,1.265816,1.814792,1.923574
ENSG00000196182.10,STK40,30.051203,35.036638,38.08869,10.2369455,7.66871387,10.854171
ENSG00000196187.12,TMEM63A,23.312458,27.970874,40.691781,13.805895,14.584773,20.202667
ENSG00000196214.11,ZNF766,19.000866,30.29622,25.683096,10.626084,8.291014,12.478812
ENSG00000196220.16,SRGAP3,5.9999343,7.232332,3.95950328,2.0789909,1.98510573,1.4117228
ENSG00000196227.11,FAM217B,25.599312,33.16735,20.660997,10.183075,12.344926,10.143111
ENSG00000196233.13,LCOR,13.32265,13.840997,10.6816514,7.8270483,5.256039,6.180073
ENSG00000196267.12,ZNF836,7.026652,5.393962,8.879648,2.315476,2.861269,2.00294
ENSG00000196268.11,ZNF493,5.779169,5.9650578,7.452733,2.19661,2.07223,3.2967173
ENSG00000196275.14,GTF2IRD2,7.324987,7.4783,5.633327,2.449932574,4.004955,3.5216046
ENSG00000196323.14,ZBTB44,8.4847055,7.4615985,6.8739694,3.7676546,3.9393603,4.603837879
ENSG00000196365.11,LONP1,56.99260006,65.84134977,100.278941,25.78304722,26.04007767,33.544505
ENSG00000196378.11,ZNF34,5.493032,6.5219143,8.5881519,3.047876,2.303855,2.656994
ENSG00000196387.9,ZNF140,34.370581,32.918815,41.580423,15.436753,11.12199,16.922668
ENSG00000196388.8,INCA1,4.558667,4.144692,3.70621,2.237138,1.179926,1.830581
ENSG00000196405.13,EVL,292.080943,289.439369,320.366683,93.532457,103.513086,117.3309597
ENSG00000196417.13,ZNF765,4.6300403,4.3997304,3.397349,2.7353394,1.6524589,2.2350056
ENSG00000196421.8,C20orf204,1.2648137,1.956285,0.9961531,0.290056,0.658597,0.614462
ENSG00000196458.11,ZNF605,5.316404,4.787528,5.61799,2.283706,2.118811,3.977831
ENSG00000196476.12,C20orf96,9.812178,12.348628,17.864445,3.901976,3.8495,7.192421
ENSG00000196549.10,MME,10.78764,12.11425453,2.2877359,0.9103276,0.765877785,1.134724482
ENSG00000196557.13,CACNA1H,71.3731013,84.15684166,107.8358554,49.099895,50.80914666,48.201004
ENSG00000196620.10,UGT2B15,5.40857,4.57296,4.68807,0.505349,0.316698,0.644585
ENSG00000196642.19,RABL6,105.590752,108.412336,124.189012,53.281617,56.621425,52.318922
ENSG00000196652.11,ZKSCAN5,6.03368,6.32457,7.053422,3.110343,2.444884,3.607024
ENSG00000196659.9,TTC30B,5.93648,6.50374,5.00185,2.41354,2.6633,2.99359
ENSG00000196663.16,TECPR2,19.578014,24.853434,30.32831,6.5937,3.520368,5.088758
ENSG00000196670.13,ZFP62,24.044169,21.633674,30.605682,14.97656,10.158734,16.234206
ENSG00000196689.12,TRPV1,0.8234708,0.81031868,1.7741703,0.3867362,0.32046388,0.6626958
ENSG00000196693.15,ZNF33B,6.734072,5.157043014,7.0501,1.979575,4.641599,2.471301
ENSG00000196700.9,ZNF512B,37.1943,38.5608,46.4105,19.8985,21.2602,21.7551
ENSG00000196747.4,HIST1H2AI,37.2746,42.7078,74.6313,7.78219,5.46689,8.85851
ENSG00000196781.15,TLE1,70.929524,81.70788,58.161624,34.053289,34.454912,30.74048
ENSG00000196787.3,HIST1H2AG,8.93723,13.3559,10.7478,2.64974,2.07307,2.97786
ENSG00000196843.16,ARID5A,9.255684,10.498704,13.734106,2.895437,3.845824,6.581708
ENSG00000196873.15,CBWD3,35.61356883,30.59560615,34.390916,7.9705387,10.8241036,26.204887
ENSG00000196876.15,SCN8A,1.045912865,1.27105625,1.299414895,0.674631,0.288947364,0.541182388
ENSG00000196890.4,HIST3H2BB,1.4491,1.97669,2.57249,0.348305,0.407724,0.498687
ENSG00000196911.10,KPNA5,10.33183,11.20517,8.77661,2.57211,2.025031,3.214514
ENSG00000196922.10,ZNF252P,28.7574444,29.936863,32.1473559,9.853405,7.4194554,9.774524
ENSG00000196935.9,SRGAP1,8.340155,12.7786793,8.4289958,5.064648,3.95283,6.6415927
ENSG00000196937.11,FAM3C,67.17365,67.990506,50.546085,34.533749,34.179656,33.4881878
ENSG00000196954.14,CASP4,4.74345646,4.5626212,13.940086,2.2328702,1.5930613,3.025282643
ENSG00000196961.12,AP2A1,86.2604804,95.2722562,106.658999,43.306574,48.097722,45.77368
ENSG00000196972.9,SMIM10L2B,0.234898,0.309418,0.471388,0.0327689,0.0312746,0.0415216
ENSG00000196981.3,WDR5B,12.8429,13.2964,12.1283,4.50395,4.7391,5.04317
ENSG00000196998.18,WDR45,31.525403,35.83472542,35.91118,16.317538,18.1042053,22.8873433
ENSG00000197008.9,ZNF138,19.36701,19.031844,15.787937,6.317069,5.508984,6.100351
ENSG00000197013.10,ZNF429,26.193128,29.302616,26.763437,6.168893,5.92625,8.174617
ENSG00000197016.12,ZNF470,0.9825405,0.5628585,0.6099721,0.0776365,0.28698112,0.27415078
ENSG00000197020.11,ZNF100,7.749661,8.061987,7.04693,4.268334,3.625926,4.379983
ENSG00000197043.14,ANXA6,61.430912,62.716433,32.983688,15.852451,17.0297985,10.36735021
ENSG00000197081.13,IGF2R,48.3889329,49.691357,55.6187398,18.4880117,16.9679292,21.9885162
ENSG00000197111.15,PCBP2,1060.554324,1191.48189,935.499057,592.514125,593.523517,586.068641
ENSG00000197136.4,PCNX3,45.387494,44.34024,58.57121,15.213509,16.763055,20.81027
ENSG00000197140.15,ADAM32,2.783230558,2.0051354,2.2379456,1.1969531,1.2201406,1.354219
ENSG00000197162.9,ZNF785,10.096847,9.084859,11.318499,6.10976,4.9395,5.18983
ENSG00000197168.13,NEK5,2.392286,2.433968,2.5877945,0.407105,0.49093376,0.4847802
ENSG00000197238.4,HIST1H4J,122.291,128.834,253.613,74.6078,85.491,80.3799
ENSG00000197256.10,KANK2,84.361952,99.49115,73.9915818,55.2767955,44.836388,41.7361747
ENSG00000197261.11,C6orf141,95.13592,132.05337,184.81312,50.63475,60.53148,89.80922
ENSG00000197283.16,SYNGAP1,16.127191,24.54256123,42.5708734,7.7205821,4.87010305,6.559571
ENSG00000197302.10,ZNF720,61.517038,78.111019,76.51449,35.478349,27.377405,32.839031
ENSG00000197321.14,SVIL,52.044386,38.066732,93.4893329,25.0638625,23.057243,30.9173917
ENSG00000197355.11,UAP1L1,51.97383,46.09866,79.35705,19.31355,18.62342,25.48597
ENSG00000197372.9,ZNF675,18.288737,15.88586,18.769168,7.2275869,7.851678,8.48267
ENSG00000197386.12,HTT,35.435351,32.9874513,29.988723,18.8299888,15.211938,14.281007
ENSG00000197429.10,IPP,12.351202,16.57383,9.425605,7.23776,7.79547,6.307241
ENSG00000197479.6,PCDHB11,1.555394,1.66126,1.18362,0.745957,0.507782,0.5633363
ENSG00000197530.12,MIB2,52.18707595,51.026011,62.8450792,18.80005369,19.1191356,19.824743
ENSG00000197535.14,MYO5A,24.93014121,29.56978987,24.61672899,13.07762214,9.696199256,10.90885807
ENSG00000197555.9,SIPA1L1,55.789196,56.269651,58.985957,21.383711,16.974058,22.1511036
ENSG00000197557.7,TTC30A,3.94025,4.58723,4.25584,1.5387,1.33857,1.75688
ENSG00000197558.11,SSPO,3.79897,4.76753,6.897859,0.6468706,1.3961172,1.9025603
ENSG00000197565.15,COL4A6,2.003565031,2.338925694,1.2033052,0.2417849,0.238804497,0.1066538
ENSG00000197566.10,ZNF624,3.567391,5.554802,3.760335,2.02736,2.838907,2.263028
ENSG00000197594.13,ENPP1,31.3984028,33.123231,24.5262828,13.8981387,12.94725,13.5911622
ENSG00000197603.14,CPLANE1,5.5995208,6.00928994,4.986446011,2.72564655,2.235037712,2.026123644
ENSG00000197614.11,MFAP5,213.607,214.404,365.438,84.2713,84.4873,139.6613284
ENSG00000197647.11,ZNF433,16.03934,19.287199,16.601122,7.713122,6.14567,5.476611
ENSG00000197653.15,DNAH10,2.3477755,2.01854739,3.2465722,0.7426866,0.8148378,0.7784766
ENSG00000197694.15,SPTAN1,60.28615676,64.01218448,49.46552794,32.4838718,26.3097145,26.71178204
ENSG00000197712.12,FAM114A1,41.35124,45.609055,47.867146,13.560401,9.86346,16.429457
ENSG00000197748.12,CFAP43,0.3612553,0.8223995,1.1900001,0.03572136,0.136382,0.2360672
ENSG00000197763.16,TXNRD3,28.49965,25.80211,21.02619,9.62378,6.62092,6.261528
ENSG00000197768.10,STPG3,2.2993,3.754469,3.34047,0.420885,0.575614,0.8792722
ENSG00000197774.12,EME2,68.4047,76.45957,84.65165,26.48496,32.53038,27.25907
ENSG00000197780.9,TAF13,241.766,258.1452,185.0833,133.2387,114.9718,122.9612
ENSG00000197816.13,CCDC180,0.618695,0.31247028,1.1606685,0.27175119,0.198598,0.0901386
ENSG00000197858.11,GPAA1,284.791718,282.073132,370.501626,127.868624,142.509443,141.959097
ENSG00000197872.11,FAM49A,2.153477,2.079227,2.368204,0.831354,0.691216,1.555868
ENSG00000197885.10,NKIRAS1,18.439971,24.593117,16.0034766,8.83735,7.648457,8.1571386
ENSG00000197903.7,HIST1H2BK,334.471,348.191,400.982,126.541,124.91,129.539
ENSG00000197959.14,DNM3,12.394953,19.459738,12.2914528,0.3556424,0.3398003,0.74926
ENSG00000197971.15,MBP,6.2992933,6.29488985,10.5925595,3.8647656,3.43409687,5.3683754
ENSG00000197982.14,C1orf122,77.05996,89.865868,89.58524,39.251014,47.755378,41.171882
ENSG00000198018.7,ENTPD7,11.674494,12.952,9.97701,6.67868,5.43967,5.63468
ENSG00000198040.10,ZNF84,41.86805,39.430963,42.717342,13.56312207,9.611675001,17.4320143
ENSG00000198105.14,ZNF248,8.883726,10.21195067,8.144149,5.734859,3.535511451,3.508595
ENSG00000198108.4,CHSY3,0.905585,1.0742,1.412154,0.2237741,0.222262,0.167072
ENSG00000198131.14,ZNF544,20.18525384,18.759268,25.45406425,12.8022922,11.1863673,10.36811158
ENSG00000198133.8,TMEM229B,12.790282,13.7718342,15.748657,4.755820751,6.488297,5.659046
ENSG00000198142.5,SOWAHC,9.81839,11.4333,9.40259,4.86441,6.45409,5.90819
ENSG00000198157.10,HMGN5,27.174087,33.104733,20.928662,9.325842,8.158987,8.207875109
ENSG00000198169.9,ZNF251,15.65583,17.025361,17.493191,6.2732138,5.32942,6.30571
ENSG00000198211.8,AC092143.1,0.612786,0.551184,0.355067,0,0.0559755,0
ENSG00000198237.8,AC131392.1,6.2511,6.04013,6.79323,2.45822,2.51785,2.97416
ENSG00000198324.13,PHETA1,13.93835,15.92473,18.71236,3.959167,4.78084,5.754379
ENSG00000198354.7,DCAF12L2,0.847568,0.347342,0.50909,0.0496588,0.110587,0.181783
ENSG00000198380.12,GFPT1,38.741538,40.504057,38.556788,18.740201,18.073567,21.895413
ENSG00000198393.8,ZNF26,12.54804401,11.601248,13.984048,5.998827,6.21657,5.008684
ENSG00000198416.9,ZNF658B,0.897553,1.074009,0.847025,0.125552,0.225077,0.20552
ENSG00000198455.4,ZXDB,10.1611,9.8602,8.1326,5.24111,4.46761,5.22543
ENSG00000198466.12,ZNF587,18.69309,16.914869,19.486789,9.70537,7.1056,11.0283
ENSG00000198589.12,LRBA,54.5505042,54.55210309,47.10297767,24.67071941,19.82407748,21.60031802
ENSG00000198612.11,COPS8,66.528845,66.501042,56.608505,37.2919,35.481464,35.054729
ENSG00000198707.15,CEP290,7.086494,7.8247135,6.435267,3.3351949,4.0384833,4.079783
ENSG00000198715.13,GLMP,63.985523,69.849152,81.486006,29.30893864,28.9351299,40.80565
ENSG00000198728.10,LDB1,105.67272,119.19955,150.03564,46.16783,41.3049461,53.70551
ENSG00000198734.10,F5,0.41255549,0.668919,1.26083954,0.03094909,0.03544237,0.02087491
ENSG00000198739.11,LRRTM3,0.2343257,0.128814,0.0215028,0.0072336,0.00690342,0
ENSG00000198740.8,ZNF652,24.56218,22.71733,22.23214,8.64033,7.500197,7.72824
ENSG00000198746.13,GPATCH3,6.640634,6.564699,7.82063,3.59534,4.37514,3.55365
ENSG00000198840.2,MT-ND3,34717.5,28597.1,20875.5,17445.5,14387.8,11761
ENSG00000198853.12,RUSC2,3.38725,4.005001,3.7208292,1.2786516,1.775164,1.363384
ENSG00000198890.8,PRMT6,161.558182,166.354776,176.332219,68.534662,66.699263,64.585739
ENSG00000198910.13,L1CAM,16.472423,15.71308,10.177789,4.492012,4.323918,4.781091
ENSG00000198919.13,DZIP3,14.496851,13.930146,8.560466,4.428888,2.598391,3.669714
ENSG00000202474.1,RNA5SP283,47.8744,49.1346,48.1006,20.2542,20.8942,14.2958
ENSG00000203724.11,C1orf53,22.98194,21.86423,7.22496,7.361969,6.09698,3.51661
ENSG00000203772.7,SPRN,1.23155,1.18387,1.74941,0.477198,0.44745,0.467884
ENSG00000203780.10,FANK1,25.70612451,31.4732044,18.4175564,3.3555932,3.3462249,3.9224365
ENSG00000203811.1,HIST2H3C,13.7092,22.505,23.7358,5.18869,5.65817,5.66132
ENSG00000203812.2,HIST2H2AA3,229.423,337.924,297.922,3.34163,0.00163552,13.4359
ENSG00000203814.6,HIST2H2BF,14.313839,20.028426,16.20933,4.348814,5.866439,5.997124
ENSG00000203852.3,HIST2H3A,13.7092,22.505,23.7358,5.18869,5.65817,5.66132
ENSG00000203879.12,GDI1,319.628865,369.291309,399.257674,123.953684,125.973852,153.426831
ENSG00000203880.12,PCMTD2,37.2001955,44.264877,39.953701,19.526336,16.754612,21.425456
ENSG00000204021.4,LIPK,1.37726,1.9293,1.68902,0.223171,0,0.833868
ENSG00000204052.4,LRRC73,11.6337,14.4508,16.0316,2.70231,2.62214,2.83764
ENSG00000204104.12,TRAF3IP1,22.36581,20.1854,23.334609,5.921948,5.174036,6.323246
ENSG00000204152.11,TIMM23B,9.913382,14.262477,10.432163,5.615591,6.090386,6.714676
ENSG00000204237.5,OXLD1,76.300204,79.339141,105.80953,38.632028,43.155006,40.885281
ENSG00000204304.12,PBX2,35.031574,34.550954,39.10937695,17.7014369,17.29360759,22.46574311
ENSG00000204310.13,AGPAT1,21.2237905,25.06136222,31.78515184,13.1373845,9.545710316,13.92595881
ENSG00000204334.7,ERICH2,8.72817,9.22457,7.20378,2.46804,1.88561,2.66038
ENSG00000204348.10,DXO,12.2816107,13.9703117,11.060125,7.160854941,7.327685178,4.322126711
ENSG00000204386.10,NEU1,13.421192,12.6652767,20.274576,8.0441467,7.4523919,9.615984
ENSG00000204442.3,FAM155A,0.456945,0.361692,0.0654129,0.0711136,0.0581833,0.0128456
